date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:16:16	71426/71426	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-11702%22	https://codescandy.com/geeks-bootstrap-5/assets/images/avatar/avatar-3.jpg	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/assets/images/avatar/avatar-3.jpg	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:16	62022/62022	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-f246%22	https://codescandy.com/geeks-bootstrap-5/assets/images/avatar/avatar-4.jpg	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/assets/images/avatar/avatar-4.jpg	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jul%202022%2021:16:16%20GMT	https://codescandy.com/geeks-bootstrap-5/pages/notification-history.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/notification-history.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:17	75711/75711	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-127bf%22	https://codescandy.com/geeks-bootstrap-5/pages/dashboard/notification-history.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/dashboard/notification-history.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:17	56853/56853	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-de15%22	https://codescandy.com/geeks-bootstrap-5/pages/profile-edit.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/profile-edit.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:17	56691/56691	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-dd73%22	https://codescandy.com/geeks-bootstrap-5/pages/student-subscriptions.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/student-subscriptions.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:17	107679/107679	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1a49f%22	https://codescandy.com/geeks-bootstrap-5/pages/course-category.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-category.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:18	162764/162764	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-27bcc%22	https://codescandy.com/geeks-bootstrap-5/pages/landings/home-academy.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/landings/home-academy.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:18	160152/160152	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-27198%22	https://codescandy.com/geeks-bootstrap-5/pages/landings/landing-courses.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/landings/landing-courses.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:18	95013/95013	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-17325%22	https://codescandy.com/geeks-bootstrap-5/pages/landings/course-lead.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/landings/course-lead.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:19	80754/80754	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-13b72%22	https://codescandy.com/geeks-bootstrap-5/pages/landings/request-access.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/landings/request-access.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:19	92152/92152	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-167f8%22	https://codescandy.com/geeks-bootstrap-5/pages/landings/landing-sass.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/landings/landing-sass.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:19	64024/64024	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-fa18%22	https://codescandy.com/geeks-bootstrap-5/pages/landings/landing-job.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/landings/landing-job.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:19	190750/190750	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-2e91e%22	https://codescandy.com/geeks-bootstrap-5/pages/course-single.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-single.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:19	143867/143867	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-231fb%22	https://codescandy.com/geeks-bootstrap-5/pages/course-single-v2.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-single-v2.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:20	110726/110726	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1b086%22	https://codescandy.com/geeks-bootstrap-5/pages/course-resume.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-resume.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:20	70497/70497	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-11361%22	https://codescandy.com/geeks-bootstrap-5/pages/course-checkout.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-checkout.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:20	103805/103805	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1957d%22	https://codescandy.com/geeks-bootstrap-5/pages/course-filter-list.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-filter-list.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:21	112149/112149	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1b615%22	https://codescandy.com/geeks-bootstrap-5/pages/add-course.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/add-course.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:21	68188/68188	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-10a5c%22	https://codescandy.com/geeks-bootstrap-5/pages/course-path.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-path.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:21	100865/100865	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-18a01%22	https://codescandy.com/geeks-bootstrap-5/pages/course-path-single.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/course-path-single.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:21	47330/47330	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-b8e2%22	https://codescandy.com/geeks-bootstrap-5/pages/blog.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/blog.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:21	46648/46648	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-b638%22	https://codescandy.com/geeks-bootstrap-5/pages/blog-single.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/blog-single.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:22	42797/42797	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-a72d%22	https://codescandy.com/geeks-bootstrap-5/pages/blog-category.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/blog-category.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:22	51389/51389	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-c8bd%22	https://codescandy.com/geeks-bootstrap-5/pages/blog-sidebar.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/blog-sidebar.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:22	44105/44105	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-ac49%22	https://codescandy.com/geeks-bootstrap-5/pages/career.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/career.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:22	43648/43648	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-aa80%22	https://codescandy.com/geeks-bootstrap-5/pages/career-list.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/career-list.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:22	42201/42201	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-a4d9%22	https://codescandy.com/geeks-bootstrap-5/pages/career-single.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/career-single.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:23	59294/59294	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-e79e%22	https://codescandy.com/geeks-bootstrap-5/pages/portfolio.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/portfolio.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:23	63931/63931	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-f9bb%22	https://codescandy.com/geeks-bootstrap-5/pages/portfolio-single.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/portfolio-single.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:23	44855/44855	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-af37%22	https://codescandy.com/geeks-bootstrap-5/pages/jobs/job-listing.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/jobs/job-listing.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:23	50581/50581	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-c595%22	https://codescandy.com/geeks-bootstrap-5/pages/jobs/job-grid.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/jobs/job-grid.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:24	34960/34960	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-8890%22	https://codescandy.com/geeks-bootstrap-5/pages/jobs/job-single.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/jobs/job-single.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:24	55237/55237	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-d7c5%22	https://codescandy.com/geeks-bootstrap-5/pages/jobs/company-list.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/jobs/company-list.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:24	20271/20271	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-4f2f%22	https://codescandy.com/geeks-bootstrap-5/pages/jobs/company-about.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/jobs/company-about.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:24	8036/8036	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1f64%22	https://codescandy.com/geeks-bootstrap-5/pages/coming-soon.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/coming-soon.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:25	6859/6859	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1acb%22	https://codescandy.com/geeks-bootstrap-5/pages/404-error.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/404-error.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:25	7319/7319	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1c97%22	https://codescandy.com/geeks-bootstrap-5/pages/maintenance-mode.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/maintenance-mode.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:25	38872/38872	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-97d8%22	https://codescandy.com/geeks-bootstrap-5/pages/terms-condition-page.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/terms-condition-page.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:25	46601/46601	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-b609%22	https://codescandy.com/geeks-bootstrap-5/pages/about.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/about.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:25	31120/31120	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-7990%22	https://codescandy.com/geeks-bootstrap-5/pages/help-center.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/help-center.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:26	34178/34178	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-8582%22	https://codescandy.com/geeks-bootstrap-5/pages/help-center-faq.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/help-center-faq.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:26	25588/25588	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-63f4%22	https://codescandy.com/geeks-bootstrap-5/pages/help-center-guide.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/help-center-guide.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:26	20574/20574	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-505e%22	https://codescandy.com/geeks-bootstrap-5/pages/help-center-guide-single.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/help-center-guide-single.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:26	16021/16021	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-3e95%22	https://codescandy.com/geeks-bootstrap-5/pages/help-center-support.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/help-center-support.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:27	42489/42489	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-a5f9%22	https://codescandy.com/geeks-bootstrap-5/pages/pricing.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/pricing.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:27	54131/54131	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-d373%22	https://codescandy.com/geeks-bootstrap-5/pages/compare-plan.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/compare-plan.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:27	10865/10865	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-2a71%22	https://codescandy.com/geeks-bootstrap-5/pages/contact.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/contact.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:27	61373/61373	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-efbd%22	https://codescandy.com/geeks-bootstrap-5/pages/dashboard-instructor.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/dashboard-instructor.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:28	71646/71646	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-117de%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-profile.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-profile.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:28	68602/68602	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-10bfa%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-courses.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-courses.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:28	64823/64823	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-fd37%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-order.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-order.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:28	63754/63754	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-f90a%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-reviews.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-reviews.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:28	72402/72402	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-11ad2%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-students.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-students.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:29	71144/71144	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-115e8%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-payouts.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-payouts.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:29	62872/62872	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-f598%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-earning.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-earning.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:29	63421/63421	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-f7bd%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-quiz.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-quiz.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:29	103218/103218	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-19332%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-quiz-details.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-quiz-details.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:30	70401/70401	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-11301%22	https://codescandy.com/geeks-bootstrap-5/pages/instructor-quiz-result.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/instructor-quiz-result.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:30	92430/92430	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-1690e%22	https://codescandy.com/geeks-bootstrap-5/pages/dashboard-student.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/dashboard-student.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:30	97563/97563	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-17d1b%22	https://codescandy.com/geeks-bootstrap-5/pages/payment-method.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/payment-method.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
18:16:30	55332/55332	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-d824%22	https://codescandy.com/geeks-bootstrap-5/pages/billing-info.html	C:/My%20Web%20Sites/GEEK/codescandy.com/geeks-bootstrap-5/pages/billing-info.html	(from https://codescandy.com/geeks-bootstrap-5/index.html)
